id,plant_id,account_type,is_active,plant_name,year,market_price_min,market_price_max,unit,size,est_price,source
1019,PLTA0021,A,1,กล้วยพันธุ์ทั่วไป,2568,80,300,บาท/ต้น,L,300,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1020,PLTA0022,A,1,กล้วยพัด,2568,500,2000,บาท/ต้น,L,"2,000",ร้านขายต้นไม้ (ราคาขายปลีก)
1021,PLTA0023,A,1,ก่อ,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1022,PLTA0024,A,1,กะทัง,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1023,PLTA0025,A,1,กันเกรา ต้นเลา ทำเสา มันปลา,2568,200,600,บาท/ต้น,L,600,ร้านขายต้นไม้ (ราคาขายปลีก)
1024,PLTA0026,A,1,กัลปพฤกษ์,2568,150,500,บาท/ต้น,L,500,ร้านขายต้นไม้ (ราคาขายปลีก)
1025,PLTA0027,A,1,กานพูล,2568,100,300,บาท/ต้น,L,300,ร้านขายต้นไม้ (ราคาขายปลีก)
1026,PLTA0028,A,1,กาแฟ,2568,200,600,บาท/ต้น,L,600,สศก. (ราคาเกษตรกร)
1027,PLTA0029,A,1,การบูร,2568,50,200,บาท/ต้น,L,200,ร้านขายต้นไม้ (ราคาขายปลีก)
1028,PLTA0030,A,1,การเวก,2568,100,400,บาท/ต้น,L,400,ร้านขายต้นไม้ (ราคาขายปลีก)
1029,PLTA0031,A,1,กาหลง,2568,200,800,บาท/ต้น,L,800,ร้านขายต้นไม้ (ราคาขายปลีก)
1030,PLTA0032,A,1,กางหลวง,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1031,PLTA0033,A,1,กุ่ม,2568,80,250,บาท/ต้น,L,250,ร้านขายต้นไม้ (ราคาขายปลีก)
1032,PLTA0034,A,1,เกษมณี,2568,150,500,บาท/ต้น,L,500,ร้านขายต้นไม้ (ราคาขายปลีก)
1033,PLTA0035,A,1,แก่นขี้หนู,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1034,PLTA0036,A,1,แก้ว,2568,80,250,บาท/ต้น,L,250,ร้านขายต้นไม้ (ราคาขายปลีก)
1035,PLTA0037,A,1,โกโก้,2568,150,500,บาท/ต้น,L,500,สศก. (ราคาเกษตรกร)
1036,PLTA0038,A,1,โกงกาง,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1037,PLTA0039,A,1,โกสน,2568,100,300,บาท/ต้น,L,300,ร้านขายต้นไม้ (ราคาขายปลีก)
1038,PLTA0040,A,1,ขนุนพันธุ์ดี,2568,1000,4000,บาท/ต้น,L,"4,000",ตลาดไท / ตลาดต้นไม้ / ตลาดสี่มุมเมือง (ราคาขายส่ง)
1039,PLTA0041,A,1,ขนุนพันธุ์พื้นเมือง,2568,800,3000,บาท/ต้น,L,"3,000",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1040,PLTA0042,A,1,ขนุนละมุด,2568,100,400,บาท/ต้น,L,400,ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1041,PLTA0043,A,1,ขนุนสำปะลอ,2568,300,1000,บาท/ต้น,L,"1,000",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1042,PLTA0044,A,1,ข่อย,2568,200,600,บาท/ต้น,L,600,ร้านขายต้นไม้ (ราคาขายปลีก)
1043,PLTA0045,A,1,ข่อยดัด,2568,2000,8000,บาท/ต้น,L,"8,000",ร้านขายต้นไม้ / ตลาดสี่มุมเมือง (ราคาขายปลีก)
1044,PLTA0046,A,1,ขี้เถ้า,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1045,PLTA0047,A,1,ขี้หนอน,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1046,PLTA0048,A,1,ขี้เหล็ก ทรงบาดาล,2568,150,500,บาท/ต้น,L,500,ร้านขายต้นไม้ (ราคาขายปลีก)
1047,PLTA0049,A,1,ขี้เหล็กใหญ่,2568,100,400,บาท/ต้น,L,400,ร้านขายต้นไม้ (ราคาขายปลีก)
1048,PLTA0050,A,1,เข็มปัตตาเวีย,2568,80,300,บาท/ต้น,L,300,ร้านขายต้นไม้ (ราคาขายปลีก)
1049,PLTA0051,A,1,เข็มสามสี,2568,50,150,บาท/ต้น,L,150,ร้านขายต้นไม้ (ราคาขายปลีก)
1050,PLTA0052,A,1,เขวา,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1051,PLTA0053,A,1,เขี้ยวกระแต,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1052,PLTA0054,A,1,ไข่เน่า,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1053,PLTA0055,A,1,คริสต์มาส,2568,100,400,บาท/ต้น,L,400,ร้านขายต้นไม้ (ราคาขายปลีก)
1054,PLTA0056,A,1,คริสติน่า,2568,80,200,บาท/ต้น,L,200,ร้านขายต้นไม้ (ราคาขายปลีก)
1055,PLTA0057,A,1,ควินิน,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1056,PLTA0058,A,1,ค้อ,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1057,PLTA0059,A,1,คอแลน ลิ้นจี่ป่า หมักแวว มะแง้ว,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1058,PLTA0060,A,1,คัดเค้า,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1059,PLTA0061,A,1,คันสูง,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1060,PLTA0062,A,1,คาง,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1061,PLTA0063,A,1,คูณ ราชพฤกษ์,2568,300,1500,บาท/ต้น,L,"1,500",ตลาดสี่มุมเมือง / ร้านขายต้นไม้ (ราคาขายปลีก)
1062,PLTA0064,A,1,แค (แคบ้าน),2568,100,400,บาท/ต้น,L,400,ร้านขายต้นไม้ (ราคาขายปลีก)
1063,PLTA0065,A,1,แคแสด,2568,500,3000,บาท/ต้น,L,"3,000",ร้านขายต้นไม้ (ราคาขายปลีก)
1064,PLTA0066,A,1,แคทราย แคป่า แคนา,2568,100,400,บาท/ต้น,L,400,ร้านขายต้นไม้ (ราคาขายปลีก)
1065,PLTA0067,A,1,แคฝรั่ง,2568,300,1000,บาท/ต้น,L,"1,000",ร้านขายต้นไม้ (ราคาขายปลีก)
1066,PLTA0068,A,1,ง้าว,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1067,PLTA0069,A,1,งิ้ว (นุ่น),2568,100,400,บาท/ต้น,L,400,ร้านขายต้นไม้ (ราคาขายปลีก)
1068,PLTA0070,A,1,เงาะพันธุ์ดี ก. ขนาดเล็ก สูงไม่ถึง 2 เมตร,2568,500,1500,บาท/ต้น,L,"1,500",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1069,PLTA0070,A,1,เงาะพันธุ์ดี ข. ขนาดกลาง สูงตั้งแต่ 2 เมตรขึ้นไป,2568,1500,4000,บาท/ต้น,L,"4,000",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1070,PLTA0070,A,1,เงาะพันธุ์ดี ค. ขนาดใหญ่ มีผลแล้ว,2568,5000,10000,บาท/ต้น,L,"10,000",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1071,PLTA0071,A,1,เงาะพันธุ์พื้นเมือง,2568,400,1500,บาท/ต้น,L,"1,500",ตลาดไท / ตลาดต้นไม้ (ราคาขายส่ง)
1072,PLTA0072,A,1,จวง,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1073,PLTA0073,A,0,จั๋ง จั๋งไทย จั๋งจีน,2568,80,250,บาท/กอ,L,250,ร้านขายต้นไม้ (ราคาขายปลีก)
1074,PLTA0073,A,0,จั๋ง จั๋งไทย จั๋งจีน,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1075,PLTA0074,A,1,จัน จันอิน จันโอ จันลูกหอม,2568,80,250,บาท/ต้น,L,250,ร้านขายต้นไม้ (ราคาขายปลีก)
1076,PLTA0075,A,1,จันทน์ จันทน์หอม จันทน์พม่า จันทน์ชะมด จันทน์ขาว,2568,300,1500,บาท/ต้น,L,"1,500",ร้านขายต้นไม้ / กรมป่าไม้ (ราคาขายปลีก)
1077,PLTA0076,A,1,จันทน์เทศ จันทน์บ้าน,2568,80,200,บาท/ต้น,L,200,ร้านขายต้นไม้ (ราคาขายปลีก)
1078,PLTA0077,A,1,จันทน์ผา จันทร์แดง ลักกะจันทน์ ก. ความสูงไม่ถึง 2.50 เมตร,2568,1000,3000,บาท/ต้น,L,"3,000",ร้านขายต้นไม้ (ราคาขายปลีก)
1079,PLTA0077,A,1,จันทน์ผา จันทร์แดง ลักกะจันทน์ ข. ความสูงตั้งแต่ 2.50 เมตรขึ้นไป,2568,2000,5000,บาท/ต้น,L,"5,000",ร้านขายต้นไม้ (ราคาขายปลีก)
1080,PLTA0078,A,1,จันทร์กระพ้อ,2568,300,1500,บาท/ต้น,L,"1,500",ร้านขายต้นไม้ (ราคาขายปลีก)
1081,PLTA0079,A,1,จาก,2568,100,400,บาท/กอ,L,400,ร้านขายต้นไม้ (ราคาขายปลีก)
1082,PLTA0080,A,1,จากค้อ,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1083,PLTA0081,A,1,จากทัง,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1084,PLTA0082,A,1,จากน้ำ (มุงหลังคา) ก. ความสูงไม่ถึง 50 ซม.,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1085,PLTA0082,A,1,จากน้ำ (มุงหลังคา) ข. ความสูง 50 ซม.ขึ้นไปถึง 1 เมตร,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1086,PLTA0082,A,1,จากน้ำ (มุงหลังคา) ค. ความสูงเกินกว่า 1 เมตรขึ้นไป,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1087,PLTA0083,A,1,จากสาคู,2568,,,–,L,–,ไม่มีการซื้อขายในตลาด
1088,PLTA0084,A,1,จามจุรี ก้ามปู ฉำฉา ก. วงรอบลำต้นไม่ถึง 20 ซม.,2568,50,200,บาท/ต้น,L,200,ร้านขายต้นไม้ (ราคาขายปลีก)
1089,PLTA0084,A,1,จามจุรี ก้ามปู ฉำฉา ข. วงรอบลำต้น 20–50 ซม.,2568,150,500,บาท/ต้น,L,500,ร้านขายต้นไม้ (ราคาขายปลีก)
1090,PLTA0084,A,1,จามจุรี ก้ามปู ฉำฉา ค. วงรอบลำต้น 50 ซม.–1 เมตร,2568,200,800,บาท/ต้น,L,800,ร้านขายต้นไม้ (ราคาขายปลีก)
1091,PLTA0084,A,1,จามจุรี ก้ามปู ฉำฉา ง. วงรอบลำต้น 1–2 เมตร,2568,600,2000,บาท/ต้น,L,"2,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
1092,PLTA0084,A,1,จามจุรี ก้ามปู ฉำฉา จ. วงรอบลำต้น 2–3 เมตร,2568,800,3000,บาท/ต้น,L,"3,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
1093,PLTA0084,A,1,จามจุรี ก้ามปู ฉำฉา ฉ. วงรอบลำต้น 3 เมตรขึ้นไป,2568,1000,5000,บาท/ต้น,L,"5,000",ตลาดสี่มุมเมือง (ราคาขายส่ง)
